electricity_use_kbtu,objectid,street_address,property_name,opa_account_num,postal_code,num_of_buildings,year_built,primary_prop_type_epa_calc,total_floor_area_bld_pk_ft2,portfolio_manager_id,natural_gas_use_kbtu,fuel_oil_o2_use_kbtu,steam_use_kbtu,energy_star_score,site_eui_kbtuft2,source_eui_kbtuft2,water_use_all_kgal,total_ghg_emissions_mtco2e,notes
699640.8,2754,200 WOLF ST,Sharswood,781432200,19148,1,1906,K-12 School,73000,3330840,4861178,,,51,76.2,100,644.2,351.9,
2517899,2756,2143-75 E YORK ST,Hackett,786594000,19125,1,1969,K-12 School,108550,3330888,2252001.5,,,61,43.9,94.6,756.7,456.7,
2371041.4,2757,2429-65 N 8TH ST,Hartranft,785575000,19133,1,1968,K-12 School,85000,3330890,2726936.8,,,39,60,121.3,388.3,462.2,
779794.2,2758,1323-45 N 6TH ST,Ludlow,781497200,19122,1,1927,K-12 School,70230,3330891,6346580.8,,,12,101.5,129.8,1519,441.5,
2380953.7,2759,412-30 W SUSQUEHANNA AVE,McKinley,786525600,19122,1,1970,K-12 School,74314,3330892,3263203,,,27,76,146.7,2274.2,492.1,
1969378.1,2760,3001-65 N 6TH ST,Potter-Thomas,786687200,19133,1,1969,K-12 School,79933,3330894,5022034,,,54,87.5,143.3,3750.7,530.4,
1351395.6,2761,2331-57 N 4TH ST,Welsh,786646000,19133,1,1966,K-12 School,71000,3330897,3283927,,,50,65.3,108.3,972.2,355.3,
5047009.9,2762,3400 N HOWARD ST,Cramp,786211400,19140,1,1970,K-12 School,80088,3330902,220848,,,17,65.8,200.8,527.4,687.4,
1386505.4,2763,601-19 FAIRMOUNT AVE,Kearny,781088800,19123,1,1922,K-12 School,49000,3330903,6676333.6,,,1,130.7,184.2,473.3,540.2,
2959944.1,2764,5118-50 N 6TH ST,Marshall T,786687225,19120,1,1997,K-12 School,114000,3330905,2125286.6,,,84,44.6,101.1,1121.3,509.1,
761814.3,2765,800 E ONTARIO ST,Sheridan,786350400,19134,1,1900,K-12 School,64767,3330906,4585294.2,,,33,82.6,111.3,954.9,345.5,
4622949.5,2767,3302-64 N 3RD ST,Munoz Marin,786636550,19140,1,1997,K-12 School,119250,3330910,3714744.7,,,23,69.9,154.4,602.1,816.2,
4655981.1,2768,2400 N FRONT ST,Hunter,786154910,19133,1,2004,K-12 School,98500,3330911,4486370.6,,,17,92.8,196.2,2444.4,861.6,
4789120.7,2769,1700 W OLNEY AVE,Central HS,785373600,19141,1,1939,K-12 School,212097,3330912,16944780.9,,,43,102.5,154.8,3623.8,1541.1,
3537466.1,2775,7301 CASTOR AVE,Cottman & Castor,882064500,19152,1,1935,Retail Store,353599,3642848,992757.6,,,96,30.5,81.8,474.3,526.3,
21978271.8,2778,4100 CITY AVE,WPVI-TV,883080200,19131,1,2009,Office,72898,3681504,1065193.2,,,1,330.6,1006.2,3459.7,2998.7,
871708.7,3384,1101-25 N 4TH ST,Bodine,781462800,19123,1,1935,K-12 School,59000,4123946,5587403.7,,,36,109.5,145.8,456.3,413.5,
1080214,2788,529 SHAWMONT AVE,Shawmont,784401200,19128,1,1929,K-12 School,83510,3330933,4657403.8,,,47,68.7,99.2,428.6,392,
1778790.2,2790,531 RIGHTER ST,Cook-Wissahickon,784378900,19128,1,1969,K-12 School,73100,3330936,3098057.8,,,72,66.7,120.9,3167.2,402.7,
987310.7,2792,6340 WAYNE AVE,Lingelbach,784473400,19144,1,1956,K-12 School,64963,3330938,3677343.3,,,65,71.8,107.2,681.3,327.5,
653135.3,2793,4665 UMBRIA ST,Dobson,784463600,19143,1,1930,K-12 School,52500,3330939,4673995.8,,,19,101.5,132.5,421.9,335.7,
2293083.4,2795,5116-60 PULASKI AVE,Kelly John,785401600,19144,1,1970,K-12 School,101976,3330941,4636725.6,,,68,68,118.3,3238.3,553.2,
4682908.6,2796,5000 OXFORD AVE,Frankford HS,786407400,19124,1,1916,K-12 School,313765,3330943,19656869.3,,,86,77.6,112.6,2058.1,1671,
1491772.1,2798,2000 WAKELING ST,Harding,786550200,19124,1,1924,K-12 School,129264,3330945,8266523.8,,,79,75.5,103.4,408.3,638.8,
3900434.6,2800,801-39 E HUNTING PARK AVE,Juniata Park,786122055,19124,1,2007,K-12 School,102300,3330948,4154840.2,,,17,78.7,162.4,2020.7,742.8,
1871451.6,2804,4401 PAUL ST,Stearne,786424600,19124,1,1966,K-12 School,76150,3330955,2174343.5,,,61,53.1,107.1,3846.2,366,
1785587.3,2805,238 E WYOMING AVE,Feltonville Intermediate,785531600,19120,1,1936,K-12 School,84000,3330956,3370461.4,,,74,61.4,108.9,2283.9,418.1,
2233558.3,2807,5801-51 N 5TH ST,Lowell,785548000,19120,1,1914,K-12 School,58200,3330960,4451656.3,,,28,114.9,200.8,1720.2,535.4,
914087.4,2809,4134 N 6TH ST,McClure,785558600,19140,1,1916,K-12 School,57500,3330962,4004174.9,,,33,85.5,123,1012.9,335,
1264798,2810,300 W DUNCANNON AVE,Morrison,785177400,19120,1,1924,K-12 School,83894,3330963,7677620.3,,,10,106.6,143.4,646,577.1,
3250792.2,2814,206-10 E COURTLAND ST,Feltonville Arts,785127900,19120,1,1995,K-12 School,78000,3330967,3331674.6,,,33,84.4,175.7,344.1,612.1,
9228419.3,2816,2750 RED LION RD,Swenson CTE,786441600,19114,1,1976,K-12 School,171922,3330972,8174914,,,8,101.2,218.5,2035.3,1669.6,
4386085.1,2817,3001 RYAN AVE,Meehan,786482200,19152,1,1973,K-12 School,204093,3330974,3781565.2,,,82,40,86.9,1768.9,788,
2623570.7,2818,3325 RED LION RD,LaBrum,786442010,19154,1,1974,K-12 School,44500,3330977,121484.9,,,37,61.7,188,263.5,357.7,
1448562.6,2819,1601 LEVICK ST,Spruance,786304600,19149,1,1950,K-12 School,102143,3330979,5079920.1,,,85,63.9,96.8,945,463.7,
892948,2820,7809 CASTOR AVE,Rhawnhurst,786066200,19152,1,1949,K-12 School,46000,3330980,4935188.4,,,8,126.7,173.6,653,381.7,
1059710.2,2821,1001 BYBERRY RD,Comly,786057000,19116,1,1928,K-12 School,35045,3330981,4953365,,,9,171.6,243.4,824.6,405,
8309206.1,2693,401 CHESTNUT ST,omni hotel,883711500,19106,1,1989,Hotel,112380,3635927,957309.1,,,49,82.5,241.1,10107.2,1163.2,
4134808.3,2906,3926-38 CHESTNUT ST,3930 Chestnut St.,773687010,19104,1,1966,Office,67084,3696988,3739207.7,,,42,117.4,252.1,846.5,752.1,
2902414.4,2700,4700 S 13TH ST,Building 101 - CBRE,788009900,19112,1,1911,Office,75000,3637467,2003623.8,,,69,65.4,149.6,932.6,495,
2048248.2,2705,2709 COMMERCE WAY,Almo Corporation,884292580,19154,1,2001,Distribution Center,159200,3637826,2736204.1,,,91,30.1,58.4,688.4,419.5,
10769309.2,2708,1700-20 BENJAMIN FRANKLIN PKWY,The Windsor Suites,883720300,19103,1,1963,Hotel,218792,3638505,12266966.7,,,85,58,117.6,10894.8,2093.2,
3470894.5,2720,4259 RICHMOND ST,Franklin Towne Charter Elementary School,777285900,19137,1,2011,K-12 School,110000,3656455,1107032.9,,,81,41.6,109.6,651.3,523.4,
38300894.2,2721,2301 S BROAD ST,Methodist Hospital,771010000,19148,1,1888,Hospital (General Medical & Surgical),312144,3656490,48448001,,,24,277.9,548.3,6255.2,7700.5,
3218443.4,2722,6400 RIDGE AVE,Roxborough HS,784378200,19128,1,1924,K-12 School,240000,3330913,15683726.2,,,84,78.8,110.7,7014.7,1263.9,
15078160.3,2723,6000 STENTON AVE,King HS,784421900,19138,1,1972,K-12 School,370000,3330914,19329415.1,,,40,93,182.8,7824.4,3045.1,
4828375.8,2724,2901-27 HENRY AVE,Randolph CTE,784188400,19129,1,1975,K-12 School,121579,3330915,6401021.4,,,28,92.4,180,2349.8,986.3,
1194157,2725,8060 WILLIAMS AVE,Edmonds FS,784479400,19150,1,1949,K-12 School,80500,3330920,7611684.4,,,20,109.4,145.9,1047.5,564.1,
1146072.4,2726,6501 CHEW AVE,Emlen,784061400,19119,1,1926,K-12 School,74500,3330921,8448371.7,,,15,128.8,167.4,1911.3,602.2,
976670.3,2728,601-47 CARPENTER LN,Henry,784048800,19119,1,1908,K-12 School,65400,3330924,3794452.2,,,75,73,107.8,606.8,332.3,
1173178.3,2729,135 W ALLENS LN,Houston,784003600,19119,1,1927,K-12 School,72000,3330925,6685011.4,,,25,109.1,148.7,2569.8,512.1,
13540914.4,2735,30-36 S 15TH ST,30 South 15th Associates,883048700,19102,1,1985,Office,241854,3663256,11368593.8,,,68,103,225.2,3497.2,2416.5,
1225174.1,2736,4433 WAYNE AVE,0542-Philadelphia - Wayne Ave.,884071500,19144,1,2009,Non-Refrigerated Warehouse,108210,3663490,186700,,,41,13,37.4,29,173.9,
9921270.3,2740,2275 BRIDGE ST # 12,Franklin Towne Charter High School,777226180,19137,3,1940,K-12 School,143673,3666158,753265.5,,,7,74.3,222.3,533880.5,1368.1,
3923564.6,2843,8900 BARTRAM AVE,311dn-Philadelphia - Airport,883743000,19153,1,1991,Hotel,78490,3351472,3987999.7,,,59,100.8,210.3,4372,737.1,
19494144.7,2853,1 ARRIVALS RD,33737-Philadelphia Airport,,19153,1,1995,Hotel,256162,3351516,17385300.2,,,26,129.4,278.9,14308,3533,
14753228.7,2860,5500 LANGDON ST,Fels HS,786264650,19111,1,2009,K-12 School,249787,3408313,11300578.3,,,12,104.3,233,2818.4,2575.2,
1870800.6,2861,3700 MORRELL AVE,Hancock,786332800,19114,1,1967,K-12 School,66000,3408784,1229191.6,,,81,47,108.6,548,315.7,
8597544,2911,3200 RED LION RD,07742-Academy,882097600,19114,1,1981,Supermarket/Grocery Store,50918,3669806,3134958.2,,,58,230.4,594.8,461.6,1317.4,
3420461.8,2913,9501 STATE RD,rivers edge,881435201,19114,1,1986,Senior Care Community,53009,3672870,1996403.9,,,31,102.2,242.2,5337.2,563.9,
108482.4,2915,2000-34 N 2ND ST,Charles Schober Company,884080331,19122,1,1923,Non-Refrigerated Warehouse,83950,3673448,487408.3,,,97,7.1,10.2,74.5,40.4,
9849655.8,2834,1500 N 50TH ST,lowes 2378,882920201,19131,1,2008,Retail Store,117132,3681478,1062579,,,64,93.2,273.6,368.9,1375,
7855215.6,2916,2200 WHEATSHEAF LN,Walmart Supercenter #01-5891,882125404,19137,1,2012,Wholesale Club/Supercenter,92185,3673577,4605538.1,,,68,135.2,320,1290.5,1296.2,
11754312.7,2918,1675 S CHRISTOPHER COLUMBUS BLVD,Walmart Supercenter #01-2141,882055181,19148,1,1995,Wholesale Club/Supercenter,149398,3673727,3749962,,,76,103.8,273.4,2259.5,1772.7,
19897282.7,2923,100 S BROAD ST,Land Title Building,883336000,19110,1,1890,Office,365000,3679592,1627492.5,,,79,59,175.9,7080.5,2750,
3173504.6,2932,4300 TACONY ST,First Philadelphia Charter School,778531801,19124,1,2002,K-12 School,78150,3687689,5492280.9,,,57,110.9,201.3,959,716.5,
141013.2,2687,3501 CEDAR ST,Kawin LLC,882059600,19134,2,1983,Strip Mall,52261,3635022,,,,,2.7,8.5,6.5,18.9,
13692516.4,2933,3722-46 MARKET ST,National Board of Medical Examiners,774688600,19104,1,1980,Office,165000,3687885,5932640.1,,,44,118.9,298.3,3197.9,2148.1,
1940877.6,2935,10450 DRUMMOND RD,"Arbill Industries, Inc.",884284000,19154,1,1968,Distribution Center,98719,3687914,4008797,,,54,61.1,105.8,533.7,472.7,
2328798.5,2938,3921-25 CHESTNUT ST,Philadelphia Ronald McDonald House,773080515,19104,1,1885,Hotel,79641,3688012,1968272.4,,,87,65.9,143.9,1571.3,416.3,
14754627.6,2939,2301 E ALLEGHENY AVE,City Center at Northeast Hospital,883376885,19134,1,1974,Medical Office,222240,3688434,1395082.8,,,51,72.7,215.1,1060.3,2049.2,
5536587.6,2940,720 ARCH ST,Cast Iron Building,781004550,19106,1,1881,Office,124000,3689195,840631.1,,,86,51.4,147.3,804.3,785.8,
23310555.4,2942,600 PACKER AVE,Sysco Philadelphia Food Service Warehouse,884142260,19148,1,1964,Refrigerated Warehouse,534870,3689997,3261053.6,,,87,45.9,132.4,10116.3,3293.7,
566684.4,2943,10905 DUTTON RD,Flynn & OHara Uniforms,884282000,19154,1,1970,Distribution Center,58000,3690153,1135611.5,,,92,29.3,51.2,202.2,136.2,
1121696.8,2944,1800 S CHRISTOPHER COLUMBUS BLVD,"Betty, Inc",884004000,19148,1,1948,Non-Refrigerated Warehouse,400000,3690843,556061.7,,,100,4.2,5.4,202.8,179.7,
3827226.8,2956,3660 S LAWRENCE ST,Novick Brothers Corp.,884154000,19148,1,1962,Distribution Center,63229,3736468,229175.6,,,37,64.2,193.9,117.1,524.5,
22791992.8,2969,615 CHESTNUT ST,615 Chestnut Street,883010310,19106,1,1981,Office,383918,3774260,1831918,,,90,55.2,164.7,6710.8,3148.4,
4639808.2,2970,100 N 20TH ST,100 N. 20th Street,883066000,19106,1,1981,Office,88700,3774261,664357.1,,,85,59.8,172.1,1032.9,656.4,
26299061.4,2971,233-43 S BROAD ST,Doubletree Hotel,883702001,19107,1,1983,Hotel,368464,3774262,13155668.7,,,63,69.7,170.4,24743.9,4219.3,
2164005,2973,3000 COTTMAN AVE,St. Matthew Church (correct),778130000,19149,4,1937,K-12 School,140800,3751830,7452390.5,,,69,68.3,103.8,2098.2,685.5,
1809139,2976,303 N BROAD ST,Roman Catholic High School,771063000,19102,3,1890,K-12 School,77500,3759394,2210806.7,,,89,51.9,103.3,596.8,359.6,
11172989.8,2862,9000 BARTRAM AVE,PHI Philadelphia Airport Embassy Suites,883743500,19153,1,2006,Hotel,211000,3408943,9068599.6,,,43,95.9,211.4,17326,1977.4,
35865579.2,2868,3711 MARKET ST,3711 Market St.,Many,19104,1,2008,Office,155715,3479994,4091844.5,,,1,256.6,750.8,7296.4,5018.5,
8008008.4,2869,11081 KNIGHTS RD,Rush,786249200,19154,1,1980,K-12 School,173550,3490893,6602077.5,,,11,84.2,184.8,1200.7,1422.7,
1291326.3,2870,1100 TYSON AVE,Moore,786543400,19111,1,1980,K-12 School,67701,3490894,3513090.8,,,31,71,114.4,1440,359.5,
4303559,2871,1930 E ELKHART ST,Willard,786118700,19134,1,1907,K-12 School,97261,3492406,4556849,,,9,91.1,188.1,348.6,818.1,
2405863.3,2874,1801 S 22ND ST,McDaniel,782791400,19145,1,1937,K-12 School,61000,3498628,5325269.4,,,3,126.7,215.5,408.2,604.9,
2932774.4,2879,1901 N FRONT ST,Kensington HS CAPA,777141500,19125,1,1917,K-12 School,88915,3505061,134753.3,,,59,34.5,105.2,231.4,399.8,
52763918.6,2881,1901-17 MARKET ST,Independence Blue Cross,883034200,19103,1,1988,Office,1011239,3505831,20064595.8,,,83,86.4,221.6,15092.5,8129,
7682759.5,2901,1334-76 BEACH ST,Penn Treaty Park Place,883365200,19125,1,1911,Office,178680,3696768,951812.9,,,88,59.7,173.6,652.2,1079,
1472960.4,2823,2445-63 EMERALD ST,Kensington HS Health,786121075,19125,1,2001,K-12 School,56394,3330987,1666456.2,,,52,55.7,113,246,285.7,
8048587.3,2828,1601-05 WALNUT ST,Med Arts,883332000,19120,1,1930,Office,110000,3679905,970241.3,,,55,82,239,4665.5,1129,
8130287.6,2832,9725R E ROOSEVELT BLVD,lowes 1848,882241900,19114,1,2004,Retail Store,115928,3681473,2230884,,,77,89.4,240.4,676.9,1206.9,
9121494.1,2833,2106 S CHRISTOPHER COLUMBUS BLVD,lowes 1849,882241100,19148,1,2004,Retail Store,115928,3681476,1662752,,,67,93,262.1,532,1309.4,
9726926.2,2835,3800 ARAMINGO AVE,lowes 2732,882125402,19137,1,2009,Retail Store,118008,3681479,1524615.8,,,61,95.3,272.4,560.5,1383.1,
8061883.8,2836,520 N CHRISTOPHER COLUMBUS BLVD,Riverview Place,883522900,19123,1,1929,Office,188046,3685108,1055427.5,,,91,48.5,140.5,5844.4,1135.3,
1478913,2838,926-76 E CHELTEN AVE,Pastorius,785099400,19138,1,1967,K-12 School,75318,3337464,3637142.6,,,80,67.9,112.4,2367.6,391.2,
5576494.3,2839,122-50 W ERIE AVE,Clemente,786125000,19140,1,1994,K-12 School,232815,3337468,5043485.5,,,67,45.6,98,741,1014.4,
1136387.8,2840,3500 MIDVALE AVE,Mifflin,784249400,19129,1,1937,K-12 School,62100,3339033,6466798.7,,,16,122.4,166.8,683,495.6,
8515157.8,2842,6333 MALVERN AVE,Overbrook School for the Blind,774577000,19151,1,1900,K-12 School,310473,3347763,22432177.3,,,58,99.7,162,5454.6,2331.4,
1088406.8,3034,2901 W ALLEGHENY AVE,Mercy Vocational High School,775069000,19129,1,1910,K-12 School,61320,4193921,6129521.6,,,69,117.7,160.7,355.9,471.3,
419354.9,3039,800 W CUMBERLAND ST,Hartranft Community,785137405,19133,1,1968,K-12 School,12362,4398101,1737820.9,,,13,174.5,254.1,56.5,148.4,
11684823.9,3040,115-21 S BROAD ST,121 S. Broad,883024500,19107,1,1900,Office,154000,4428195,16345.5,,,45,82.4,258.3,1819.9,1565.1,
6136280.7,3041,801 ARCH ST,801 Arch Street,883009600,19107,1,1975,Office,170348,4439302,346727.1,,,88,38.1,115.2,549.6,839.9,
19981146.3,3045,1625-37 MARKET ST,1635 Market,883053000,19103,1,1966,Office,286585,4484968,4914812.2,,,62,86.9,236.9,5320.8,2935.8,
5338039.9,3053,4101 ISLAND AVE,Philadelphia PA FP,883742500,19153,1,1980,Hotel,88000,4542636,3068693.5,,,56,94.5,224.6,5774.4,877.6,
4216365.4,3054,4301 ISLAND AVE,Philadelphia PA AH,883742800,19153,1,1980,Hotel,64000,4542637,1436234.9,,,19,75.4,196.6,3519.2,640.7,
19570788.4,3055,201L S CHRISTOPHER COLUMBUS BLVD,Hilton Pennslanding Philadelphia,883710700,19106,1,1999,Hotel,607800,4547873,16796200.6,,,75,62.2,135.2,13074.5,3512,
623038,3056,6610 HASBROOK AVE,6610 Hasbrook Partnership,884121710,19111,1,1940,Mixed Use Property,93166,4566549,2052677.1,,,76,28.7,44.1,259.7,192.4,
34090574.9,3062,1503A-11 ARCH ST,Family Court_Arch St,782003255,19102,1,2014,Courthouse,510000,4830324,30793936.7,,,33,127.2,273.3,12286.8,6199.2,
8019803.6,3067,500-10 S BROAD ST,Health Administration Building,782026200,19146,1,1959,Office,77688,4830334,2454609,,,21,134.8,357.3,2022.1,1204,
15626147.9,3069,2100 W GIRARD AVE,Philadelphia Nursing Home,881444600,19130,4,1950,Senior Care Community,347543,4830338,17581075.2,,,2,95.5,194.3,11832.7,3025.6,
22280080.2,3080,12345 E ROOSEVELT BLVD,crown cork and seal usa inc.,883095000,19154,1,1997,Office,242300,3788588,993818.3,,,23,99.5,303.6,6118.1,3035.3,
88568.6,3081,12700 DUNKS FERRY RD,ST. ANSELM ANNEX,778144000,19154,1,1970,Office,10764,3788593,700734.8,,,87,73.3,94.2,21.1,49.1,
3644804.2,3086,701 CATHEDRAL RD,Andorra Shopping Center-Kohl's,882116500,19128,1,1953,Retail Store,80200,3824196,418838.7,,,69,50.7,148.2,259.2,510.2,
41609749.4,3087,2601 HOLME AVE,Nazareth Hospital,778009005,19152,4,1939,Hospital (General Medical & Surgical),539000,3824648,60182618.4,,,78,188.9,359.6,45719.4,8766.7,
7510173.7,3092,3905 FORD RD,List Associates,774016000,19131,1,1956,Office,127785,3788675,3104816.1,,,68,83.1,210.1,5198.7,1170.3,
3484303.7,3099,211-21 N 13TH ST,"211 N. 13th Street Associates, LP",883016200,19107,1,1920,Office,83059,3790250,1952054.6,,,28,65.5,156.4,261.2,570.1,
8378701.7,3100,6445-55 GERMANTOWN AVE,Caring Heart Rehabilition and Nursing Center,881447300,19119,1,1955,Senior Care Community,140000,3790272,8145276.7,,,52,118,249,9316.9,1554.3,
220483.4,3101,5458 TACONY ST,Bridge Industrial Center Associates,884213000,19137,1,1912,Non-Refrigerated Warehouse,160000,3790288,131384.3,,,100,2.2,5.2,155.4,36.5,
23222549.7,3102,3333 S FRONT ST,Procacci Brothers Sales Corp.,884149000,19148,1,1958,Refrigerated Warehouse,315000,3790320,7488787.6,,,51,97.5,256.5,3777.4,3506.5,
2680905.3,3106,4020 S 26TH ST,LT02182 - 4020 S. 26th Street,788003020,19145,1,2011,Distribution Center,52315,3790440,682260.2,,,88,63,171.2,233.7,395.1,
3171995.5,3107,4050 S 26TH ST,LT02181 - 4050 S. 26th Street,788003055,19145,1,2011,Office,52782,3790469,149866.6,,,60,62.7,191,233.7,432.6,
10287019.6,3109,4360 MONUMENT RD,Simpson House Inc.,881446000,19131,1,1899,Senior Care Community,275276,3795640,18807030.6,,,38,105.7,189.1,18189.1,2376,
6987434.8,2980,1301-09 RACE ST,097-Hampton Inn - Philadelphia,883704760,19107,1,2001,Hotel,202400,3762103,4514000.1,,,67,71.9,166.9,8784,1175.1,
128102175.2,2982,5401-65 OLD YORK RD,Einstein Medical Center Philadelphia,776009000,19141,20,1950,Hospital (General Medical & Surgical),2207000,3762393,130695716.5,,,94,147.9,308.3,82879.7,24090.4,
27792.8,2993,5101-03 HAVERFORD AVE,Church of God Non Sectarian,774182000,19139,1,1910,Worship Facility,86052,3766953,211477.9,,,100,2.8,3.6,110.1,15,
7091702.1,2996,4620-40 E ROOSEVELT BLVD,Walmart Store #01-5103,882181540,19124,1,2003,Retail Store,109554,3769239,1949120.5,,,70,82.5,221.9,794.5,1052.9,
11091896.8,2997,2044 RED LION RD,BJ's Wholesale Club,882070140,19115,1,1987,Wholesale Club/Supercenter,104710,3772838,4879751.6,,,14,152.5,381.6,58.6,1744,
1812364.7,3000,428-54 E ERIE AVE,Good Food Lab,884047900,19134,1,1934,Non-Refrigerated Warehouse,70483,3772933,498783.5,,,38,32.8,88.2,149.1,269.1,
4305.9,3005,1330 RHAWN ST,Tacony Academy Charter School,778506501,19111,1,1978,K-12 School,52500,3773538,3376360.8,,,100,64.4,67.8,1501.3,179.9,
6180377.4,3008,2800 GRANT AVE,"Muller, Inc.",884224004,19114,1,1984,Non-Refrigerated Warehouse,214815,3773860,931980.6,,,46,33.1,94.9,546.8,876.8,
4476192.6,3009,301 W HUNTING PARK AVE,Esperanza Academy,777577905,19140,1,1930,K-12 School,71440,3773891,2029015,,,26,91.1,226.6,471.2,707,
1878140.2,3011,4501-17 CHESTNUT ST,West Catholic,774569000,19139,3,1926,K-12 School,156425,3773979,5748970.2,,,95,48.8,76.3,711.7,556.8,
2740595.9,3014,100-52 W SCHOOL HOUSE LN,Pennsylvania School for the Deaf,775530500,19144,7,1984,K-12 School,83271,3707291,5140871.5,,,32,94.6,168.2,1108.3,639.9,
1009689.3,3021,660-70 E ERIE AVE,Police Tactical / Warehouse,885749160,19134,1,1982,Non-Refrigerated Warehouse,53000,4830357,3102521.6,,,15,77.6,121.3,92,300,
9078547.2,3023,1800 BYBERRY RD,Mast Charter School,778500305,19116,2,2001,K-12 School,169148,3782240,17140807.7,,,5,182.1,322.9,736.7,2125.7,
12434672.3,3026,1951 S CHRISTOPHER COLUMBUS BLVD,Pier 82 South,781053600,19148,1,1980,Refrigerated Warehouse,125000,3782623,1874436.2,,,24,114.5,328.1,5292.5,1764.1,
12512496.6,3027,1000 FRANKLIN MILLS CIR,Sam's Club #18-6332,882693100,19154,1,2000,Wholesale Club/Supercenter,133000,3782624,6774577.7,,,25,145,348.9,1189.5,2034.8,
21130710.5,3133,500 JAMESTOWN AVE,Roxborough Memorial Hospital,775003010,19128,1,1890,Hospital (General Medical & Surgical),368366,3782770,3419452.5,,,100,66.6,189.9,12472.7,3010.3,
3279646.5,3134,150 ROUSE BLVD,LT02214 - 150 Rouse Blvd,883813700,19112,1,2012,Office,58386,3782888,13703,,,74,56.4,176.6,643.7,439.8,
15278939.4,3135,3745 ARAMINGO AVE,ShopRite of Aramingo Avenue,882059425,19137,1,1995,Supermarket/Grocery Store,74888,3782900,6448963.1,,,31,290.1,731.1,2440.7,2387.9,
536989.4,3136,2501 GRANT AVE,2501 Grant Ave,884286000,19114,1,1960,Non-Refrigerated Warehouse,121200,3782942,656799.9,,,99,9.8,19.6,91.8,106.8,
6725000.8,3138,2100 HORNIG RD,2100 Hornig Rd,884233810,19114,1,2001,Refrigerated Warehouse,89190,3783053,453602,,,48,80.5,242.1,532.5,924.3,
2420803.8,3141,7575 BREWSTER AVE,Serous Hasani,884165000,19153,1,1980,Non-Refrigerated Warehouse,164173,3878427,2394199.9,,,97,14.6,30.7,3.6,451.2,
9697719.5,3143,2550 GRANT AVE,Giant Supermarket Grant Ave,882069750,19114,1,2011,Supermarket/Grocery Store,74100,3878985,3044664.2,,,88,172,454.1,1603.8,1459.9,
1631571.7,3144,12270 TOWNSEND RD,Holts Cigar Company,884292000,19154,1,1970,Distribution Center,50847,3879065,346626.4,,,79,38.9,107.9,473,236.8,
14688810.1,3189,15 OREGON AVE,UPS Oregon Ave,884136200,19148,1,1967,Distribution Center,409119,3876347,20761406.4,,,48,86.7,166,2485.7,3069.1,
22391.2,3192,11600 CAROLINE RD,11600 Caroline Rd.,884269500,19154,1,1974,Non-Refrigerated Warehouse,100000,3877086,177728.8,,,100,2,2.6,952.3,12.4,
2351260.4,3193,11550 E ROOSEVELT BLVD,RAMADA,883763500,19116,1,1964,Hotel,64796,3877095,1709644.3,,,12,62.7,141.6,3884.6,405.6,
7233498,3200,444 N 3RD ST,Research Building,883008713,19123,1,1900,Office,150000,3884204,3954118.7,,,75,74.6,179.1,1545.7,1178.3,
98776.3,3204,2825-45 SOUTHAMPTON RD,2825-2845 Southampton Rd,884291510,19154,1,1984,Office,66000,3892835,455236.2,,,100,8.4,11.9,453.6,37.4,
702404.6,3205,2191 HORNIG RD,2191 Hornig Rd,884233835,19116,1,1950,Office,64638,3892836,73359,,,100,12,35.3,44.8,97.9,
2146388.9,3219,1501 LOCUST ST,1520 Locust street,881030400,19102,1,1940,Office,50000,3885323,886952.4,,,78,60.7,153.4,1000.8,334.4,
1201343,3223,6601 NEW STATE RD,Freedom International,884179500,19135,1,1965,Distribution Center,54683,3891054,3126643.1,,,33,79.1,129,251.3,326.9,
3673536.6,3226,1100-40 E ERIE AVE,Community Academy of Philadelphia,777575905,19124,1,1958,K-12 School,118000,3891212,1463397.9,,,79,43.5,110.8,1348.2,569.5,
3982295.3,3227,441-45 N 5TH ST,Miller Building,883009101,19123,1,1956,Office,80000,3891321,1494910,,,73,68.5,175.9,802,612.5,
911989,3234,913-29 WALLACE ST,913 Wallace Street,884073505,19123,1,1950,Office,64000,3891695,4052827.6,,,87,77.6,111.2,149.7,337.3,
2894782.1,3236,1730 S 10TH ST,SS Neumann Goretti High School,771251200,19148,1,1955,K-12 School,271320,3892157,8716473.6,,,99,42.8,67.2,2107,850.5,
1779378.1,3238,7300 TORRESDALE AVE,Saint Hubert's Catholic High School for Girls,778301000,19136,1,1924,K-12 School,163350,3892250,7197578.6,,,93,55,80.5,842.5,620.5,
303683,3240,199 W HUNTING PARK AVE,Esperanza Center,884042149,19140,1,1970,Worship Facility,29000,3892303,1626078.4,,,47,66.5,91.8,645.8,127,
1237972.5,3242,4309-35 G ST,4309 G Street,884114510,19124,1,1950,Non-Refrigerated Warehouse,71509,3892818,309646.8,,,67,21.6,58.9,566.1,182.2,
1385029.7,3243,449 E TIOGA ST,449 East Tioga St,884047000,19134,1,1960,Non-Refrigerated Warehouse,337200,3892821,306045.9,,,100,5,13.9,66.5,201.7,
257008.6,3244,1196 ADAMS AVE,1196 Adams Ave,882021310,19124,1,1850,Non-Refrigerated Warehouse,68632,3892824,113475.6,,,90,5.4,13.5,31.8,40.4,
757992.2,3247,215-51 W ERIE AVE,215-251 West Erie Ave.,884040500,19140,1,1950,Non-Refrigerated Warehouse,95928,3892828,49618.7,,,75,8.4,25.4,17.2,104.1,
