RID,BuildingID,DataYear,BuildingType,City,State,ZipCode,YearBuilt,PropertyGFATotal,LargestPropertyUseType,SiteEUI(kBtu/sf),SiteEUIWN(kBtu/sf),SourceEUI(kBtu/sf),SourceEUIWN(kBtu/sf),SiteEnergyUse(kBtu),SiteEnergyUseWN(kBtu),SteamUse(kBtu),Electricity(kBtu),NaturalGas(kBtu)
204,330,2015,NonResidential,Seattle,WA,98101,1926,63409,,61,72.7,121.7,135.8,3137206,3742258,1853890,1283369,0
205,331,2015,NonResidential,Seattle,WA,98101,1930,204790,,43.4,43.4,125.3,125.3,7546235,7546235,0,6630126,916385
206,332,2015,NonResidential,Seattle,WA,98101,1916,73399,,59.4,64.7,186.5,203.2,3655453,3981771,0,3655605,0
207,333,2015,NonResidential,Seattle,WA,98101,1969,265851,,57.2,67.1,128.4,140.3,12943756,15191665,5973700,6970347,0
208,334,2015,NonResidential,Seattle,WA,98121,2009,758043,,42.3,42.3,130.7,130.7,24641772,24672050,0,24054476,588294
209,335,2015,NonResidential,Seattle,WA,98121,1968,206000,,57.6,56.2,152.9,148.5,9273278,9047478,2327413,6946155,0
210,336,2015,NonResidential,Seattle,WA,98101,2009,824887,,51.6,51.1,162.2,160.6,38400928,38019316,0,38402528,0
211,337,2015,NonResidential,Seattle,WA,98101,1990,480840,,52,55.2,162.6,172.4,17653930,18718988,0,17529045,125615
212,338,2015,NonResidential,Seattle,WA,98101,2004,299070,,247.3,251.8,511.4,510.9,61827040,62950692,0,30115695,31712594
213,339,2015,NonResidential,Seattle,WA,98104,1900,89550,,50.3,54.1,150.4,159.8,4112006,4425113,312366,3799798,0
214,340,2015,NonResidential,Seattle,WA,98104,1900,89355,,53.1,53.4,164.6,164.9,4742636,4767764,0,4654448,88380
215,341,2015,NonResidential,Seattle,WA,98104,1922,388934,,52.2,52.2,159.2,159.2,20309614,20309614,957322,19353098,0
216,342,2015,NonResidential,Seattle,WA,98104,1929,384302,,27.8,27.8,87.3,87.3,9861998,9861998,0,9862406,0
217,343,2015,NonResidential,Seattle,WA,98104,1958,378525,,101.3,104.5,242.9,240.7,25476332,26291068,9756039,15720944,0
218,345,2015,NonResidential,Seattle,WA,98104,1983,1323055,,43,45.1,134.6,141.3,45074876,47306916,0,44914600,162130
219,346,2015,NonResidential,Seattle,WA,98104,1986,589921,,52.9,52.9,166.1,166.1,26208138,26208138,0,26209226,0
220,347,2015,NonResidential,Seattle,WA,98104,1950,91091,,26.5,26.5,70,70,2373031,2373031,604443,1768662,0
221,348,2015,NonResidential,Seattle,WA,98101,1968,157941,,37.2,37.2,116.9,116.9,3157579,3157579,0,3157710,0
222,349,2015,NonResidential,Seattle,WA,98101,1991,635303,,34.5,35.8,107.8,111.7,18350766,19046346,162514,18189008,0
223,351,2015,NonResidential,Seattle,WA,98101,1980,776762,,49.7,49.8,155.6,155.7,30135280,30180428,0,29993960,142563
224,352,2015,NonResidential,Seattle,WA,98101,1972,186768,,53.1,55.6,143.9,146.1,9700372,10171258,2148584,7552103,0
225,353,2015,NonResidential,Seattle,WA,98154,1969,1123435,,55,59.6,152.9,161.1,47148456,51103256,0,38999312,8150777
226,354,2015,NonResidential,Seattle,WA,98104,2002,1052469,,46.8,46.8,146.9,146.9,41655852,41655852,0,41657575,0
227,355,2015,NonResidential,Seattle,WA,98164,1973,617684,,62.5,65.2,187.6,194.5,37527176,39156264,2668771,34859838,0
228,356,2015,NonResidential,Seattle,WA,98104,1907,201480,,48.3,53.3,136.2,146.9,9734582,10742509,1609624,8125295,0
229,357,2015,Specialty,Seattle,WA,98104,1990,1195387,,53.6,54.6,168.4,171.3,64715652,65842744,0,64696526,21804
230,358,2015,Specialty,Seattle,WA,98104,2001,310490,,73,76.2,194.4,194.1,21781324,22725482,0,16796056,4985965
231,359,2015,Specialty,Seattle,WA,98104,2003,199530,,73,79.2,176.8,179.3,13172813,14294092,0,8654931,4518239
232,360,2015,NonResidential,Seattle,WA,98104,2006,372242,,40.5,40.7,111.5,108.3,15083332,15134162,0,12287890,2795954
233,361,2015,NonResidential,Seattle,WA,98104,1909,114395,,32.1,35.6,78.4,82.1,3098638,3436894,0,2067509,1031215
234,363,2015,NonResidential,Seattle,WA,98105,1978,89200,,70.5,70.8,206.4,202.1,6289567,6316094,0,5649452,640348
235,366,2015,NonResidential,Seattle,WA,98105,1961,99005,,73.1,85.7,151.3,162.8,5814165,6821411,0,2836552,2977731
236,367,2015,NonResidential,Seattle,WA,98105,2002,135051,,42,42,131.8,131.8,4025787,4025787,0,4025754,200
237,368,2015,NonResidential,Seattle,WA,98105,2002,220649,,43.2,43.2,135.7,135.7,6299357,6299357,0,6299619,0
238,369,2015,NonResidential,Seattle,WA,98101,1964,93660,,8.9,9.8,28,30.9,836348,921436,0,836382,0
239,370,2015,NonResidential,Seattle,WA,98101,1980,413715,,66.6,66.7,208.3,208.4,23179128,23219110,0,23069718,110365
240,371,2015,NonResidential,Seattle,WA,98101,2000,381381,,48.5,48.7,151.1,151.3,9796649,9831408,0,9680526,116524
241,372,2015,NonResidential,Seattle,WA,98101,1988,497513,,70.5,67.6,220.2,211.2,25909504,24850520,0,25716834,193737
242,373,2015,NonResidential,Seattle,WA,98121,1979,543876,,59.7,62.2,187.5,195.5,25840362,26942314,0,25841435,0
243,374,2015,NonResidential,Seattle,WA,98121,1980,104197,,99.1,103.4,293.8,307.3,7004126,7308270,0,6412564,591829
244,375,2015,NonResidential,Seattle,WA,98121,1982,396626,,72.8,71.5,228.7,224.5,20630168,20248772,0,20631023,0
245,376,2015,NonResidential,Seattle,WA,98121,2002,287471,,65.3,65.3,196.3,196.3,13010612,13010612,0,12176535,834582
246,377,2015,NonResidential,Seattle,WA,98121,1947,192630,,37.1,38.6,116.3,121.1,5240296,5457108,0,5233983,6530
247,379,2015,NonResidential,Seattle,WA,98121,1984,253103,,117.3,117.3,368.3,368.3,22388122,22388122,0,22389051,0
248,381,2015,NonResidential,Seattle,WA,98117,1956,60880,,216,213.6,505.3,497.7,13320624,13172196,0,8216324,5104640
249,382,2015,NonResidential,Seattle,WA,98104,1900,50176,,72.8,72.8,228.7,228.7,3033340,3033340,0,3033466,0
250,383,2015,NonResidential,Seattle,WA,98104,1912,304346,,66.3,75.8,141.9,151.9,19609472,22418644,1002406,10140121,8467367
251,384,2015,NonResidential,Seattle,WA,98108,1977,128800,,14.5,19.7,21.2,26.6,1869575,2536790,0,365596,1503994
252,385,2015,NonResidential,Seattle,WA,98101,1927,321945,,56.4,59.4,155.4,159.1,12745839,13434023,2525387,10220876,0
253,386,2015,NonResidential,Seattle,WA,98101,1964,336330,,75.3,80.4,190.2,196.4,19854012,21205032,6288798,13565778,0
254,387,2015,NonResidential,Seattle,WA,98101,1960,298426,,102.7,111.7,241.6,252.4,30648154,33323772,12454960,18193949,0
255,388,2015,NonResidential,Seattle,WA,98101,1976,635824,,73.7,73.7,231.3,231.3,56762408,56762408,0,56764764,0
256,389,2015,NonResidential,Seattle,WA,98101,1923,542305,,119,123.8,240.8,243.1,64547116,67162360,32659986,27671094,4217186
257,390,2015,NonResidential,Seattle,WA,98144,1980,291940,,39.5,38.8,113.7,111.4,11541355,11328646,0,10082790,1458983
258,391,2015,NonResidential,Seattle,WA,98108,1970,88400,,71.3,77.5,174.4,178.5,6471427,7040080,0,4324760,2146845
259,392,2015,NonResidential,Seattle,WA,98133,1960,52311,,21.8,25.5,25.9,29.8,1113488,1302105,0,74704,1038787
260,393,2015,NonResidential,Seattle,WA,98109,2009,141131,,40.5,42.4,127.3,133.1,2904225,3036585,0,2904346,0
261,394,2015,NonResidential,Seattle,WA,98109,2001,176532,,65.2,65.2,204.6,204.6,6743116,6743116,0,6743395,0
262,395,2015,NonResidential,Seattle,WA,98107,1973,52500,,61.8,61.8,161.7,161.7,3415305,3415305,0,2558960,856451
263,396,2015,NonResidential,Seattle,WA,98107,1959,57300,,79.4,95,152.7,169.1,4547379,5442962,0,1902611,2644846
264,398,2015,NonResidential,Seattle,WA,98121,1916,350310,,54.7,51.7,157.6,162.4,18586464,16281221,0,16281897,0
265,399,2015,NonResidential,Seattle,WA,98101,1988,1400000,,44.7,47.5,134.2,142,51625548,54830920,1923581,48086118,1617830
266,401,2015,NonResidential,Seattle,WA,98101,1930,305548,,103.7,107.2,214.1,215.1,32135246,33231278,14770295,14535863,2829691
267,402,2015,NonResidential,Seattle,WA,98101,1989,1536606,,51.2,54.1,154.7,163.8,55813996,58978248,0,52747171,3069000
268,403,2015,NonResidential,Seattle,WA,98101,1958,135918,,50.4,56.1,126.7,133.6,6474724,7206984,2089199,4385708,0
269,404,2015,NonResidential,Seattle,WA,98101,1914,79957,,86.8,84.7,272.7,266,5680701,5542252,0,5680936,0
270,405,2015,NonResidential,Seattle,WA,98101,1921,127268,,63.9,63.9,174.8,174.8,7758182,7758182,551052,6221092,986297
271,406,2015,NonResidential,Seattle,WA,98101,1983,500000,,45,45,141.2,141.3,19150024,19166410,0,19150819,0
272,408,2015,NonResidential,Seattle,WA,98101,1926,132326,,58.2,58.3,176.6,176.7,6664740,6674030,368153,6293695,3152
273,409,2015,NonResidential,Seattle,WA,98101,1984,109830,,84.3,84.3,264.6,264.6,7456330,7456330,0,7456638,0
274,410,2015,NonResidential,Seattle,WA,98101,1973,332067,,106.6,102,244.6,230.4,35383012,33881240,11846815,20227834,3309200
275,411,2015,NonResidential,Seattle,WA,98101,1910,130513,,84.6,86.7,204.4,206.8,11040500,11313893,486182,7180484,3374131
276,412,2015,NonResidential,Seattle,WA,98101,1920,60660,,62.1,61.2,194.9,192.1,2876857,2835493,0,2876976,0
277,413,2015,NonResidential,Seattle,WA,98101,1929,137350,,52.8,59.1,129.1,134.6,6578370,7353598,2367009,4211535,0
278,414,2015,NonResidential,Seattle,WA,98101,1929,151039,,52.2,59.3,121.6,130.1,7226188,8210521,3018242,4208119,0
279,415,2015,NonResidential,Seattle,WA,98101,1985,755000,,88.4,94,222.1,234.5,59124384,62832808,372528,41351881,17401697
280,416,2015,NonResidential,Seattle,WA,98101,1906,63540,,70.5,67.4,185.4,175.8,3999310,3827042,0,3023613,975823
281,417,2015,NonResidential,Seattle,WA,98101,1927,130893,,61.8,61.8,194.1,194.1,7524880,7524880,0,7525192,0
282,418,2015,NonResidential,Seattle,WA,98101,1910,79920,,36.6,35.9,114.8,112.7,2921368,2868748,0,2921489,0
283,419,2015,Specialty,Seattle,WA,98101,1908,137400,,114.1,114.1,358.3,358.3,13883385,13883385,0,13883960,0
284,420,2015,NonResidential,Seattle,WA,98101,1996,147852,,133.6,133.6,337.7,337.7,8204897,8204897,0,5801825,2403313
285,421,2015,NonResidential,Seattle,WA,98101,1996,267335,,79.9,81.5,206.2,201.6,7782092,7935589,0,5695854,2086473
286,422,2015,NonResidential,Seattle,WA,98101,1989,1605578,,35.9,37.1,108,111.8,48342560,49973408,595133,45187640,2561662
287,423,2015,NonResidential,Seattle,WA,98101,1980,794592,,33.6,33.6,103.6,103.6,25475474,25475474,0,24781487,695016
288,424,2015,NonResidential,Seattle,WA,98101,1971,456304,,57.1,62.1,179.4,195.1,19594950,21311882,0,19595766,0
289,425,2015,NonResidential,Seattle,WA,98101,1986,115857,,52.6,52.6,165.3,165.3,5543575,5543575,0,5543805,0
290,426,2015,NonResidential,Seattle,WA,98121,1999,87500,,54.7,54.7,171.8,171.8,3925806,3925806,0,3925969,0
291,427,2015,NonResidential,Seattle,WA,98121,1998,374405,,61.9,67.2,194.2,211.1,11924933,12963244,0,11925428,0
292,428,2015,NonResidential,Seattle,WA,98121,1985,193500,,100.5,100.5,315.4,315.4,14735023,14735023,0,14735634,0
293,429,2015,NonResidential,Seattle,WA,98101,1923,102846,,46.2,54.9,90.5,101,4685346,5569582,2859255,1826167,0
294,430,2015,NonResidential,Seattle,WA,98121,1925,52800,,52.5,56.9,135.4,140,2721954,2947197,0,1991764,730272
295,432,2015,Specialty,Seattle,WA,98101,1913,258497,,89,93.2,254.9,260,23914744,25042638,3386539,20529058,0
296,433,2015,NonResidential,Seattle,WA,98181,1929,861702,,13.5,13.5,42,42,16644664,16644664,0,16473608,171741
297,434,2015,NonResidential,Seattle,WA,98101,1999,206950,,94.9,93.3,283.2,273.7,19645206,19308104,1583463,18062271,222
299,436,2015,NonResidential,Seattle,WA,98101,1988,46710,,91.1,98.5,225.2,234.1,4255322,4601253,1466837,2788601,0
300,437,2015,NonResidential,Seattle,WA,98101,1945,266000,,89.3,90.6,250.4,251.8,14465798,14681288,796291,12085993,1584017
301,438,2015,NonResidential,Seattle,WA,98104,1992,690158,,69.7,69.7,218.8,218.8,18841144,18841144,0,18841928,0
302,439,2015,NonResidential,Seattle,WA,98109,2001,378443,,295.9,295.9,911.9,911.9,57439532,57439532,0,55835740,1606119
303,440,2015,NonResidential,Seattle,WA,98109,2001,213834,,800.6,800.6,2511.1,2511,84980760,84976880,0,84837545,146727
304,441,2015,NonResidential,Seattle,WA,98109,1979,109017,,91.9,96.3,213.6,227.6,10018321,10503717,0,6108477,3910096
305,443,2015,NonResidential,Seattle,WA,98119,1981,275734,,83.7,81.7,262.8,256.6,19344782,18890476,0,19345584,0
306,444,2015,NonResidential,Seattle,WA,98104,2001,123061,,15.5,15.5,48.8,48.8,1912690,1912690,0,1912769,0
307,446,2015,NonResidential,Seattle,WA,98108,1963,59090,,51.4,64.9,76,90.6,3037572,3837262,0,623427,2414170
308,447,2015,NonResidential,Seattle,WA,98108,1963,106000,,12.8,12.8,40.2,40.2,1358022,1358022,0,1358078,0
309,449,2015,NonResidential,Seattle,WA,98102,1962,142364,,114.1,116.3,335.2,337.5,16628372,16948562,0,15025980,1603016
310,451,2015,NonResidential,Seattle,WA,98108,1960,119661,,5.3,5.3,16.5,16.5,624180,624180,0,621252,2953
311,452,2015,NonResidential,Seattle,WA,98109,2001,139200,,59,60.2,185.2,189,4842910,4940376,0,4843112,0
312,453,2015,NonResidential,Seattle,WA,98119,1984,95721,,32,33.2,100.6,104.3,3066228,3180097,0,3066355,0
313,456,2015,NonResidential,Seattle,WA,98109,1996,213283,,60.5,60.5,190,190,6388260,6388260,0,6388525,0
314,458,2015,NonResidential,Seattle,WA,98125,1974,74880,,61.7,69.5,193.8,218.3,4428557,4987947,0,4428741,0
315,459,2015,NonResidential,Seattle,WA,98115,1979,88774,,71,75.9,222.9,238.4,6057734,6480521,0,6057984,0
316,460,2015,NonResidential,Seattle,WA,98115,1983,122250,,47.3,47.3,148.4,148.4,6022054,6022054,0,6022304,0
317,461,2015,NonResidential,Seattle,WA,98115,1979,53730,,90.1,90.1,283.1,283.1,4843538,4843538,0,4843740,0
318,462,2015,NonResidential,Seattle,WA,98101,1960,55593,,73.7,80.2,182.7,189.5,4099807,4458534,0,2801202,1298721
319,463,2015,NonResidential,Seattle,WA,98109,1982,134056,,64.7,68,203.2,213.5,4664399,4899125,0,4664592,0
320,464,2015,NonResidential,Seattle,WA,98199,2005,158415,,147.5,158.8,374,385.8,23364636,25148774,0,16609394,6755932
321,465,2015,NonResidential,Seattle,WA,98109,1929,287819,,178.5,178.5,559.1,559.1,49102164,49102164,0,48915234,188964
322,466,2015,NonResidential,Seattle,WA,98101,1975,158738,,420.4,405.1,1112.9,1034.8,66740380,64304304,6159137,50549240,10016476
323,467,2015,NonResidential,Seattle,WA,98107,1999,164437,,105.4,110.4,280.9,281.1,18622292,19511098,0,14400705,4222185
324,468,2015,NonResidential,Seattle,WA,98109,2009,184482,,48.7,50,152.6,156.8,5820965,5982053,0,5808557,12648
325,469,2015,NonResidential,Seattle,WA,98109,1928,55200,,209.5,216,515.5,513.6,11566123,11923310,0,7805540,3760909
326,470,2015,NonResidential,Seattle,WA,98109,2003,241159,,228.1,235.2,539.4,538.5,40183424,41433784,0,25279926,14904547
327,471,2015,NonResidential,Seattle,WA,98109,2004,139282,,60.7,60.7,190.7,190.7,5266498,5266498,0,5266716,0
328,473,2015,NonResidential,Seattle,WA,98109,2009,271071,,42.7,42.8,132.5,132.5,7905095,7912423,0,7755839,149578
329,474,2015,NonResidential,Seattle,WA,98109,1914,127800,,23.9,24.9,69.4,70.4,3060149,3177375,0,2707261,353000
330,475,2015,NonResidential,Seattle,WA,98109,2002,560516,,82.4,84.1,208.7,206.9,30710500,31329744,0,21772105,8939298
331,476,2015,NonResidential,Seattle,WA,98109,2001,226592,,89.7,87.4,280.6,273.4,11797448,11498184,0,11739695,58240
332,477,2015,Specialty,Seattle,WA,98109,1997,535947,,254.2,272.9,536.6,546.4,136241424,146248640,0,69147767,67096519
333,480,2015,NonResidential,Seattle,WA,98109,2003,159700,,233.7,241.7,586.9,595.3,27119380,28046502,0,18957965,8162202
334,481,2015,NonResidential,Seattle,WA,98109,2006,209816,,54.4,54.9,145.2,145.8,7380088,7452749,0,5725946,1654379
335,482,2015,NonResidential,Seattle,WA,98109,2006,303103,,47.1,47.3,144.1,144.4,8690179,8729877,0,8368711,321814
336,484,2015,NonResidential,Seattle,WA,98109,1954,67380,,40.4,47.6,93.6,100.9,2654804,3131150,0,1612512,1042359
337,487,2015,NonResidential,Seattle,WA,98109,1963,102235,,247.4,256.6,583.3,582,25290360,26229978,0,15829648,9461368
338,488,2015,NonResidential,Seattle,WA,98109,2008,436497,,144,158.7,372.2,387.5,41478700,45684560,0,30444943,11035021
339,489,2015,NonResidential,Seattle,WA,98119,1974,88062,,49.3,53.6,154.9,168.3,3316933,3603748,0,3317070,0
340,490,2015,NonResidential,Seattle,WA,98119,1972,87178,,53.9,59.2,169.3,186,3693616,4059568,0,3693770,0
341,491,2015,NonResidential,Seattle,WA,98119,1970,87178,,51.4,56.9,161.4,178.6,3594908,3978308,0,3595056,0
342,492,2015,NonResidential,Seattle,WA,98109,1985,86995,,54.3,54.3,170.4,170.4,3158743,3158743,0,3158874,0
343,493,2015,NonResidential,Seattle,WA,98119,1971,88000,,44.1,49.4,138.4,155.1,3132453,3512299,0,3132583,0
344,494,2015,NonResidential,Seattle,WA,98105,1988,196749,,177.6,184.1,407.4,408.1,19236770,19946232,0,11456788,7780457
345,495,2015,NonResidential,Seattle,WA,98105,1994,191276,,97.2,97.3,295.7,295.8,9329202,9342579,0,8894054,435515
346,496,2015,NonResidential,Seattle,WA,98107,1946,111445,,44.7,49.6,98.3,103.5,5318876,5908277,0,2926880,2392117
347,497,2015,NonResidential,Seattle,WA,98126,1997,98475,,11,12.3,28.2,29.6,1082531,1214676,0,782663,299900
348,498,2015,NonResidential,Seattle,WA,98109,2000,309535,,215.8,217.6,496.6,484.1,46518024,46904800,0,27861232,18657952
349,500,2015,NonResidential,Seattle,WA,98125,1995,244529,,114.4,120.1,291.9,293.5,14583160,15302825,0,10473988,4109607
350,503,2015,NonResidential,Seattle,WA,98134,2008,63225,,104.7,104.7,328.8,328.8,6619941,6619941,0,6620217,0
351,504,2015,Specialty,Seattle,WA,98118,1955,113780,,31.5,38.5,60.1,67.5,3580091,4382121,0,1473327,2106826
352,507,2015,NonResidential,Seattle,WA,98134,1999,243044,,9,9,15.8,15.8,2512319,2512319,0,861801,1650554
353,508,2015,NonResidential,Seattle,WA,98103,2001,280252,,98.4,98.4,309,309,12196872,12196872,0,12197379,0
354,513,2015,NonResidential,Seattle,WA,98109,1952,66462,,173,169,543.2,530.7,9109967,8901118,0,9110347,0
355,514,2015,NonResidential,Seattle,WA,98133,1997,131387,,67.3,68,196,194.8,7261732,7344347,0,6472932,789069
356,515,2015,NonResidential,Seattle,WA,98133,1999,94400,,13.2,13.6,35.6,36.1,884314,911789,0,700543,183800
357,516,2015,NonResidential,Seattle,WA,98133,1964,111900,,93.1,94.7,241.3,243,11564788,11763815,0,8536005,3029138
358,517,2015,NonResidential,Seattle,WA,98133,1984,144776,,90.8,92.2,241.7,242.1,13146645,13355228,0,10138674,3008393
359,518,2015,NonResidential,Seattle,WA,98133,1967,114000,,100.9,100.9,219.5,219.5,11511880,11511880,0,6201093,5311044
360,519,2015,NonResidential,Seattle,WA,98133,1997,50083,,172,176,454.5,458.7,8611054,8812398,0,6561627,2049700
361,520,2015,NonResidential,Seattle,WA,98103,1988,124071,,49.1,51.5,154,161.7,4734631,4971330,0,4734548,279
362,521,2015,NonResidential,Seattle,WA,98103,2000,90000,,45,46.2,141.2,144.9,4045980,4154068,0,4046148,0
363,522,2015,NonResidential,Seattle,WA,98103,2001,96041,,87.9,87.9,276.1,276.1,5471735,5471735,0,5471963,0
364,523,2015,NonResidential,Seattle,WA,98103,1999,280957,,74.1,74.1,228.5,228.5,12229610,12229610,0,11888628,340435
365,524,2015,NonResidential,Seattle,WA,98103,1999,243334,,74.3,74.3,224.9,224.9,10328702,10328702,0,9766334,562773
366,525,2015,NonResidential,Seattle,WA,98101,1991,154660,,221.1,225,529.2,533.9,55947848,56927008,20278584,34473447,1197256
367,526,2015,NonResidential,Seattle,WA,98108,1982,390295,,32.3,32.3,101.3,101.3,7838600,7838600,0,7838925,0
368,527,2015,NonResidential,Seattle,WA,98108,1967,90000,,14.1,14.8,41.2,41.9,1272814,1335590,0,1134627,138234
369,528,2015,NonResidential,Seattle,WA,98108,1966,50200,,19.7,19.7,43.1,43.1,989975,989975,0,537154,452844
370,529,2015,NonResidential,Seattle,WA,98107,1925,94033,,56.7,62.6,132,137.8,4767227,5258135,0,2911478,1855870
371,530,2015,NonResidential,Seattle,WA,98107,1941,63240,,2.9,2.9,6.1,6.1,183521,183521,0,91177,92348
372,532,2015,NonResidential,Seattle,WA,98107,2008,322869,,129.4,138.6,306.4,316.1,16917964,18119420,0,10670743,6247664
373,533,2015,NonResidential,Seattle,WA,98119,1988,130293,,3.9,3.9,12.2,12.2,505559,505559,0,505580,0
374,534,2015,NonResidential,Seattle,WA,98119,1997,106041,,10.5,10.9,26.3,27.4,1118392,1156549,0,770699,347725
375,536,2015,NonResidential,Seattle,WA,98119,1956,94470,,9.8,9.9,19.4,19.9,922041,936488,0,412857,509201
376,538,2015,NonResidential,Seattle,WA,98104,2002,181694,,51.9,51.9,162.9,162.9,8070420,8070420,0,8070756,0
377,540,2015,NonResidential,Seattle,WA,98108,1966,22780,,18.8,18.8,59,59,427697,427697,0,427715,0
378,543,2015,NonResidential,Seattle,WA,98168,1967,124472,,19.7,19.7,32.9,32.9,2457017,2457017,0,725614,1731432
379,544,2015,NonResidential,Seattle,WA,98168,1967,50065,,29.4,29.4,65.7,65.7,1465535,1465535,0,834114,631456
380,545,2015,NonResidential,Seattle,WA,98108,1969,57540,,32.7,32.7,89.2,89.2,1878979,1878979,0,1510598,368443
381,546,2015,NonResidential,Seattle,WA,98108,1966,85400,,18.7,18.7,58.6,58.6,1593187,1593187,0,1593253,0
382,547,2015,NonResidential,Seattle,WA,98108,1966,55700,,9.6,9.6,30.1,30.1,533078,533078,0,533100,0
383,548,2015,NonResidential,Seattle,WA,98108,1964,53250,,41.6,40.2,88.3,83.8,2196718,2120938,0,1125340,1071424
384,549,2015,NonResidential,Seattle,WA,98109,1987,78672,,34.5,36.7,94.5,96.8,2713722,2886059,0,2194927,518886
385,550,2015,NonResidential,Seattle,WA,98133,1986,64660,,5.3,5.3,13.6,13.6,340270,340270,0,248981,91300
386,551,2015,NonResidential,Seattle,WA,98122,1927,75844,,63.9,63.9,192.4,192.4,3635600,3635600,0,3410872,224869
387,552,2015,NonResidential,Seattle,WA,98134,1968,161678,,53.1,60.4,132.9,140.5,9245102,10517501,0,6430979,2814388
388,553,2015,NonResidential,Seattle,WA,98134,1949,101101,,233.6,226,732.5,708.7,23612824,22845550,0,23573999,39804
389,554,2015,NonResidential,Seattle,WA,98134,1980,52613,,18.9,18.9,40.2,40.2,992738,992738,0,513849,478910
390,555,2015,NonResidential,Seattle,WA,98134,1940,56608,,92.1,96.1,259.3,257.8,5234454,5465492,0,4423773,810864
391,556,2015,NonResidential,Seattle,WA,98134,1953,104099,,170.2,165.4,524.7,504.8,17714332,17213584,0,17237239,477808
392,557,2015,NonResidential,Seattle,WA,98103,2003,48117,,269.2,281.7,599.9,606.1,13924967,14570952,0,7850393,6074900
393,558,2015,NonResidential,Seattle,WA,98155,1980,58480,,262,263.1,570.7,568.2,11639369,11688054,0,6285540,5354091
394,561,2015,NonResidential,Seattle,WA,98109,2005,336700,,48.6,48.6,152.6,152.6,9697866,9697866,0,9698269,0
395,562,2015,NonResidential,Seattle,WA,98109,1996,270723,,101.4,112.6,265.8,275.5,10020111,11135668,0,7537824,2482600
396,563,2015,NonResidential,Seattle,WA,98144,1914,62220,,86.7,86.7,271.8,271.8,5375518,5375518,0,5362730,13009
397,564,2015,NonResidential,Seattle,WA,98144,1970,65430,,41.5,49.3,92.9,101,2855545,3392065,0,1625316,1230296
398,565,2015,NonResidential,Seattle,WA,98105,2006,102290,,70.7,70.7,218.4,218.4,5917000,5917000,0,5775674,141566
399,566,2015,NonResidential,Seattle,WA,98122,1926,80004,,190.6,190.6,598.3,598.3,14265421,14265421,0,14266014,0
400,568,2015,NonResidential,Seattle,WA,98108,1991,323916,,34.9,42.8,69.4,77.7,11289052,13855412,0,5086203,6203058
401,569,2015,NonResidential,Seattle,WA,98144,1932,304052,,52.3,62.9,153.1,183.1,15843743,19045430,0,14232265,1612071
402,570,2015,NonResidential,Seattle,WA,98102,1978,85385,,92.4,92.4,290,290,4904803,4904803,0,4905005,0
403,571,2015,NonResidential,Seattle,WA,98108,1989,98024,,33.1,36.2,81.4,82.9,3228330,3537786,0,2178171,1050250
404,572,2015,NonResidential,Seattle,WA,98109,1928,65000,,78.7,86.1,198.6,203.8,2361088,2583845,0,1664583,696574
